,PLAYERS,RATING,match_week
889,Ivan Rusev,20.84614738102922,20180306
804,Saran Jamsri,20.843306901087015,20180306
1152,Toby Penty,20.809214009343055,20180306
586,Pierrick Cajot,20.78550683582975,20180306
527,Anibal Marroquin,20.734390471811277,20180306
893,Ha Young Woong,20.581562894509194,20180306
113,Zii Jia Lee,20.56202036302098,20180306
1190,Sony Dwi Kuncoro,20.42048643711967,20180306
142,Giovanni Greco,20.389426009662863,20180306
835,Andre Marteen,20.385358269073635,20180306
811,Lim Chi Wing,20.237433786811206,20180306
19,Bodhit Joshi,20.197187719562685,20180306
378,Mithun Manjunath,20.115577807790224,20180306
582,Abhinav Manota,20.10373679392329,20180306
327,Remi Rossi,20.04133772475835,20180306
947,Zhou Zeqi,19.907334706710643,20180306
286,Nyoman Tryadnya Arya Kurniawan,19.897483927412992,20180306
1383,Thomas Rouxel,19.827394485471345,20180306
398,Rahul Yadav Chittaboina,19.802338872436565,20180306
813,Milan Ludik,19.770378441400695,20180306
1035,Mads Christophersen,19.698104091348064,20180306
161,Fabio Caponio,19.645968995476064,20180306
808,Muhammed Ali Kurt,19.61666016409584,20180306
1309,Nhat Nguyen,19.59187279826756,20180306
133,Sitthikom Thammasin,19.588536664185135,20180306
1022,Eetu Heino,19.543424853172674,20180306
1165,Bernardo Atilano,19.54307853212343,20180306
1206,Samuel O’Brien Ricketts,19.517580449195272,20180306
405,Aditya Joshi,19.49797678276008,20180306
287,Chong Wei Feng,19.390237013793428,20180306
127,Wang Yuehang,19.387442468771916,20180306
968,Ye Binghong,19.37621051774436,20180306
725,Christopher Alexander Martinez Salvador,19.32040513795158,20180306
1244,Anthony Joe,19.267049727142002,20180306
1235,Xiaodong Sheng,19.25233810379131,20180306
959,Gergely Krausz,19.250129223555533,20180306
374,Yang Chih Chieh,19.248234637506645,20180306
66,Kantawat Leelavechabutr,19.206454904615974,20180306
184,Muhammad Bayu Pangisthu,19.199106691389296,20180306
429,Mohd Naser Mansour Nayef,19.197423881360123,20180306
686,David Kim,19.175621145220255,20180306
291,Aatish Lubah,19.128327036307155,20180306
68,Jose Guevara,19.062166205380155,20180306
400,Lee Chia Hao,19.041937916485534,20180306
138,Kiran George,18.9888102030299,20180306
141,Aljallad Ahmad,18.95266181829213,20180306
301,Mehran Shahbazi,18.9522010452235,20180306
360,Truong Thanh Long,18.903946191493933,20180306
1170,Hans-Kristian Vittinghus,18.7041578270847,20180306
413,Habeeb Temitope Bello,18.68152628215282,20180306
633,Clement Krobakpo,18.660995723151668,20180306
228,Artem Pochtarov,18.604725698610338,20180306
165,Anatoliy Yartsev,18.524702988094106,20180306
1014,Liew Daren,18.44845752860877,20180306
496,Dionysius Hayom Rumbaka,18.444437389919578,20180306
1315,Siril Verma,18.443643377132616,20180306
1122,Su Li Yang,18.42926464396007,20180306
72,Yusuke Onodera,18.400796752331566,20180306
1202,Nguyen Hai Dang,18.393336317474848,20180306
380,Oscar Guo,18.27781385597062,20180306
896,Jacob Nilsson,18.24886449574302,20180306
829,Adham Hatem Elgamal,18.1640196015816,20180306
309,Dinuka Karunaratna,18.128807510513127,20180306
1049,Ajay Jayaram,18.100576892821223,20180306
1075,Mateusz Dubowski,18.085933873054607,20180306
321,Anuoluwapo Juwon Opeyori,18.08060553656984,20180306
1207,Mek Narongrit,18.07956915019963,20180306
1363,Alexander Roovers,18.011848278029063,20180306
967,Sun Feixiang,17.992036739010313,20180306
1218,Howard Shu,17.955131510485227,20180306
1012,Adulrach Namkul,17.898830112881708,20180306
674,Duc Phat Le,17.854917285564447,20180306
1092,Jan Frohlich,17.80841445506332,20180306
928,Takuma Ueda,17.804834156331303,20180306
273,Kai Schaefer,17.795674343335914,20180306
598,Aryamann Tandon,17.76098242938818,20180306
1214,Wesley Caulkett,17.699675390393175,20180306
292,Robert Mann,17.6489512257663,20180306
812,Alberto Alvin Yulianto,17.620546417573422,20180306
1338,Toma Junior Popov,17.605990857281363,20180306
383,Farzin Khanjani,17.585462286081018,20180306
880,Zin Rei Ryan Ng,17.52734392911315,20180306
369,Kieran Merrilees,17.519550599633504,20180306
971,Daniel S. Farid,17.449032337549838,20180306
225,Cristian Araya,17.434574172386206,20180306
479,Buwaneka Goonethilleka,17.431853692000463,20180306
266,Swarnaraj Bora,17.41220770614849,20180306
635,Iikka Heino,17.36083557288824,20180306
1112,Ditlev Jaeger Holm,17.349660802660306,20180306
458,Dennis Coke,17.241498105256255,20180306
1266,Harsheel Dani,17.22563510186105,20180306
330,Kunlavut Vitidsarn,17.218228363749954,20180306
821,Muhammad Izzuddin Shamsul Muzli,17.121909914160057,20180306
1329,Leo Rossi,17.041464820766585,20180306
615,Dylan Soedjasa,17.00448097068383,20180306
683,Henri Aarnio,16.930553209620804,20180306
1111,Kartik Jindal,16.856480112589743,20180306
434,Lakhanee Sarang,16.715630069047528,20180306
544,Luka Wraber,16.57286555990318,20180306
1036,Dmitriy Panarin,16.349337111585307,20180306
16,Zvonimir Durkinjak,16.329882915945202,20180306
864,Le Duc Phat,16.326048728186535,20180306
881,Henrikho Kho Wibowo,16.31408312458954,20180306
433,Chirag Sen,16.279567298036504,20180306
894,Harshit Aggarwal,16.186146517584444,20180306
782,Stanislav Pukhov,16.177033486349625,20180306
6,Peter Yan,16.107665689071673,20180306
1183,Pham Cao Cuong,16.024191683598012,20180306
61,Ahmed Salah,15.981690439722781,20180306
691,Hu Chuan-En,15.967758038745188,20180306
1371,Faiz Rozain,15.929240282785734,20180306
795,Rudolf Dellenbach,15.84850892371474,20180306
774,Scott Evans,15.848482091963557,20180306
348,Gu Mu Yeong,15.77055530150933,20180306
537,Kalombo Mulenga,15.72527668092713,20180306
106,Siddharath Thakur,15.70167280102323,20180306
534,Kashyap Parupalli,15.638334935920579,20180306
966,Saputra Vicky Angga,15.600133207203108,20180306
281,Milan Dratva,15.518308029254671,20180306
1181,Mohamed Abderrahime Belarbi,15.504527319338639,20180306
954,Takuma Obayashi,15.479099617787783,20180306
335,Chu Han Chou,15.47442275508576,20180306
563,Luís Enrique Peñalver,15.364268723102796,20180306
268,Daniel Fan,15.277743104273554,20180306
346,Gareth Henry,15.218391357925938,20180306
172,Soong Joo Ven,15.20169187477244,20180306
448,Anand Pawar,15.196734686932126,20180306
283,Angel Herrera Rodríguez,15.19123131778694,20180306
1065,Lu Guangzu,15.182216814524821,20180306
410,Max Weisskirchen,15.18150538331823,20180306
756,"Usman , Ayo Isiaq",15.095019136135459,20180306
197,Timothy Chiu,15.082109633267944,20180306
195,Kartikey Gulshan Kumar,15.048503990214085,20180306
539,Valeriy Atrashchenkov,15.019420064925217,20180306
572,Zach Russ,14.999942826975646,20180306
456,Leodannis Martinez Palacio,14.933606823852475,20180306
772,Ondřej Král,14.90116296082049,20180306
886,Matthew Carder,14.88187431870464,20180306
1284,Mahbub Thomi Azizan,14.85455494809972,20180306
1141,Sachin Dias,14.826908508500313,20180306
605,Reksy Aureza Megananda,14.822466102819101,20180306
17,Miha Ivanic,14.809593639906232,20180306
376,Soren Opti,14.748591411396411,20180306
579,Gatjra Piliang Fiqihila Cupu,14.744326115365716,20180306
760,Daniel La Torre Regal,14.692256797788673,20180306
136,Leon Seiwald,14.606262859060546,20180306
1172,Zulhelmi Zulkiffli,14.582132436867443,20180306
67,Kyrylo Leonov,14.55981896578919,20180306
1161,Haruki Fukuda,14.405047138708639,20180306
1260,Ruben Castellanos,14.402000584250686,20180306
608,Matej Hlinican,14.396677409771605,20180306
1369,Sourabh Varma,14.35262825622851,20180306
630,Rasmus Messerschmidt,14.335888613427805,20180306
1143,Chen Chi Ting,14.324479978725275,20180306
285,Siddharth .,14.315485413651142,20180306
1046,Sahil Sipani,14.28142271742708,20180306
193,Labieb Muhzafar Lakamagi,14.253989980124878,20180306
873,Wu Cheng-En,14.24963829471837,20180306
952,Ansal Yadav,14.24223781475538,20180306
84,Therry Aquino,14.230197323603914,20180306
858,Soren Toft Hansen,14.108585918915363,20180306
705,Wooi Yik Soh,14.106602532551218,20180306
4,Diego Mini,14.105370835368875,20180306
1312,Felipe Roberto Mendes Ribeiro,14.078928764923933,20180306
1199,Soroush Eskandari Vatannejad,14.040942961856404,20180306
428,Paul-Antoine Dostie-Guindon,14.040509577547539,20180306
1167,K. Ajay Kumar,14.027871546920256,20180306
1228,Abdelrahman Abdelhakim,13.946466394523284,20180306
208,Satheishtharan R.,13.903574310137378,20180306
307,Joshua Eipe,13.845400871125179,20180306
948,Cristian Savin,13.827408865391538,20180306
425,Artur Niyazov,13.815111187925748,20180306
32,Brian Kasirye,13.759085718277577,20180306
342,Jhotiswaran Karupathevan,13.745742316851551,20180306
648,Cham Chen,13.740090045596855,20180306
564,Youcef Sabri Medel,13.72680838842123,20180306
719,Samy Khaldi,13.711557716366936,20180306
566,Edwin Ekiring,13.70266932785754,20180306
516,Kittipong Imnark,13.679211809965828,20180306
445,Zhang Qi,13.576329590094076,20180306
1336,Joel Douse,13.55412306251235,20180306
446,Jian Wang,13.553439776728382,20180306
1140,Shi Xuan Dominic Soh,13.488330540935484,20180306
107,Ernesto Velazquez,13.410821601126809,20180306
712,Michal Rogalski,13.366334653856736,20180306
950,William Cabrera,13.35780123026674,20180306
93,Gergo Pytel,13.311344249039122,20180306
861,Giovanni Toti,13.241245169950837,20180306
245,Bai Yupeng,13.24008863260687,20180306
1279,Vincent Harris,13.228688229776855,20180306
533,Anton Kaisti,13.218885568174283,20180306
848,Nathan Tang,13.18954263759172,20180306
329,Woo Seung Hoon,13.188000792833037,20180306
323,Hong Ji Hoon,13.152341092198249,20180306
471,Fabricio Farias,13.149814034092143,20180306
354,Korakrit Laotrakul,13.138949541609009,20180306
792,Naoki Yamazawa,13.106195968985014,20180306
786,Chun-Wei Chen,13.062285726560418,20180306
465,Andi Fadel Muhammad,13.054410963537094,20180306
246,Joshua Magee,13.043550418065356,20180306
399,Marius Myhre,13.03769425459293,20180306
1123,Daniel Sam,13.030890650301322,20180306
1230,Uriel Francisco Canjura Artiga,12.969506040904538,20180306
462,Tumisang Olekantse,12.962568814348709,20180306
1146,Cheam June Wei,12.930643246603488,20180306
849,Enrico Baroni,12.926026750167829,20180306
766,Christofel Karinda,12.84302281478687,20180306
994,Simon Wang,12.825213225274119,20180306
394,Peyo Boichinov,12.817698337556553,20180306
10,Bjorn Seguin,12.813832446766169,20180306
56,Jialanai Luang Amath,12.809550883037438,20180306
1205,Datu Mohd Saffuan Nizam Sardik,12.779325330426161,20180306
885,Teerapat Keawan,12.722748650788397,20180306
1253,Jonathan Wong,12.67680502716432,20180306
803,Ratnajit Tamang,12.666106143270099,20180306
1378,Hermansyah .,12.565558116709923,20180306
784,Matthew Abela,12.565558116709923,20180306
823,Lars Schaenzler,12.483068385151226,20180306
1174,Adi Pratama,12.443686438089873,20180306
1213,Kenneth Anglin,12.370193403454804,20180306
8,Muhammad Sufiyuddin Mohamed Shafei,12.305832466730376,20180306
526,Majed Yacine Balahoune,12.299617603910294,20180306
521,Neeraj Vashist,12.284685145501951,20180306
614,Kazuteru Kozai,12.269345835763382,20180306
1124,Panji Akbar Sudrajat,12.236254311128123,20180306
176,Romain Eudeline,12.235193217274265,20180306
396,Hin Shun Wong,12.225315006465515,20180306
203,Huang Guoxing,12.21575557276607,20180306
794,Thabani Mathe,12.161142164665304,20180306
836,Park Sung Min,12.127737166706943,20180306
164,Luke Couture,12.120067596145965,20180306
379,Jason Mann,12.10782987350035,20180306
315,Satheishtharan Ramachandran,12.015604843005725,20180306
1322,Seung Hoon Woo,12.005182754610601,20180306
167,Kasper Dinesen,11.983991922054244,20180306
325,Muhammad Irfan Saeed Bhatti,11.956010596483988,20180306
300,Pacharapol Nipornram,11.945878385216307,20180306
438,Nelson Javier,11.913903879859095,20180306
833,Karono Suwarno,11.898143376522636,20180306
290,Humberto Aguirre Fajardo,11.867533018678952,20180306
1076,Lai Yu-Hua,11.816190008756244,20180306
505,Noppanai Singrueang,11.790694359211502,20180306
52,Kari Gunnarsson,11.773901088900065,20180306
1261,Dacmen Vong,11.773005802633218,20180306
724,Jacob Schueler,11.746592084588034,20180306
643,Sergey Sirant,11.746279450848144,20180306
1067,Kai Chen Teoh,11.723157064610014,20180306
334,Daniel Chislov,11.716536030866198,20180306
1105,Nader Minaei,11.684002920310268,20180306
397,Jacob Maliekal,11.667647778229226,20180306
1058,Christopher Paul,11.63651151622626,20180306
522,Mohamed Mostafa Kamel,11.620975601821701,20180306
602,Androw Yunanto,11.551322370148267,20180306
647,Alex Vlaar,11.525925217367337,20180306
1366,Anthony Mcnee,11.521191984201634,20180306
384,Fred Kirabo,11.439769163636788,20180306
747,Seng Zoe Yeoh,11.42425243362472,20180306
474,Godwin Olofua,11.327441439930666,20180306
341,Patrick Abildgaard,11.326042272058482,20180306
345,Murat Sen,11.217921765803935,20180306
242,Ranthushka Sasindu,11.186570983659244,20180306
1297,Melvin Appiah,11.09515727215166,20180306
720,Denis Grachev,11.058601243635211,20180306
1107,Ashwant Gobinathan,11.039907482690612,20180306
182,Shane Wilson,11.011995821964877,20180306
76,Batdavaa Munkhbat,11.002578026642457,20180306
1071,Yang Shen,11.001757552275889,20180306
1184,Abraham Ayittey,10.938850141101767,20180306
986,Matthew Lee,10.933680596063702,20180306
722,Adrian George,10.910902365795527,20180306
157,Hemanth M.Gowda,10.847374655693812,20180306
382,Kestutis Navickas,10.769060866431932,20180306
252,Muhammad Elaf Wei Tan,10.698303753348842,20180306
1262,Qin Zheng,10.694494295893724,20180306
249,Søren Toft,10.675810661204867,20180306
154,Yupeng Bai,10.652015620010465,20180306
868,Chong Yee Han,10.57384951247888,20180306
408,Mikkel Enghøj,10.571204988955206,20180306
171,Ruttanapak Oupthong,10.566652650513838,20180306
690,Alexandr Kozyrev,10.485371041310083,20180306
840,Azeem Sarwar,10.378323544000576,20180306
1198,Dong Hoon Kim,10.346097150098224,20180306
525,Karnphop Atthaviroj,10.192851941287842,20180306
987,"Yu Leong, Alfred Lau",10.17567345513461,20180306
21,Jonathan Bing Tsan Lai,10.172020474210516,20180306
536,Peder Søvndal,10.133356350922403,20180306
706,Bao Duc Duong,10.016533967586223,20180306
1242,Raymond Sing,9.954094138438041,20180306
1359,Pit Seng Low,9.832402967420121,20180306
279,Igor Ibrahim,9.81610047131462,20180306
1126,Andy Tsai,9.809703404121004,20180306
169,Alex Patrick Zolobe,9.687408149438212,20180306
532,Sachin Rawat,9.657371617119537,20180306
370,Wolfgang Gnedt,9.616385211088181,20180306
847,John Wanyoike,9.58089686266027,20180306
36,Daxxon Vong,9.553035008905114,20180306
1060,Chen Chun-Wei,9.493424470125621,20180306
97,Niels Veenstra,9.355523769153653,20180306
580,Sifeddine Larbaoui,9.325866094551593,20180306
826,Koki Yamada,9.306769934865521,20180306
262,Chet Vin Wong,9.256700325695586,20180306
754,Cesar Adonis Brito Gonzalez,9.23819282324503,20180306
951,Murad Ali,9.234995808185689,20180306
594,Edwin Akwanyi,9.172742633123764,20180306
1349,Mikhail Lavrikov,9.083506547683601,20180306
251,Raul Blondet Martinez,8.966500757156847,20180306
1217,Muhammad Ziyad Md Tah,8.937162613121671,20180306
1294,Patrick Bjerregaard,8.857478552067018,20180306
257,Kaninpong Yokard,8.84871429127983,20180306
953,Matteo Bellucci,8.81219495946654,20180306
304,Kevin Strobl,8.811428745205282,20180306
344,Henri Hurskainen,8.790303730757264,20180306
1078,Phakorn Chotphinit,8.628728224994767,20180306
318,Felix Burestedt,8.626091029095608,20180306
1276,C. Rohit Yadav,8.619189521207247,20180306
243,Muhammad Febriansyah,8.597090930360068,20180306
155,Riga Oud,8.548459520846926,20180306
177,Enis Sesalan,8.524392605866744,20180306
1386,Vinicius Alecrim Paula,8.514502879068843,20180306
81,Mohamed Abdelaziz Ouchefoun,8.504556814999368,20180306
978,Armando Gaitan,8.500403233699963,20180306
1176,Yim Jong Woo,8.491996494806077,20180306
340,Burty James Molia,8.43515305214049,20180306
681,Le Thanh Lam,8.417948342227497,20180306
1348,Kervin Ghislain,8.401072268760462,20180306
58,Ivan Leon,8.396954779485618,20180306
1270,Hock Lai Lee,8.388511905549686,20180306
663,Aidan Karati,8.338993972281111,20180306
1005,N. V. S. Vijetha,8.317246696132507,20180306
993,Chin Yong Chian,8.31634731162376,20180306
377,Adel Hamek,8.28618576270932,20180306
277,Chan Yin Chak,8.25750063186705,20180306
730,Kentaro Hoshino,8.253339995360008,20180306
267,Srijan Konchada,8.224091850613263,20180306
982,Kachain Buarung,8.188983986526903,20180306
1051,Luis Armando Montoya Navarro,8.137036954027268,20180306
1332,Chi Yu Jen,8.129319648626822,20180306
1343,Shoaib Riaz,8.10454245916382,20180306
658,Matthew Graham,8.09518120426792,20180306
116,Alireza Karami,7.973859313464583,20180306
1219,Sattawat Pongnairat,7.970901857718598,20180306
33,Kasper Lehikoinen,7.964433532256722,20180306
604,Anjum Bashir,7.910500977155593,20180306
799,Mikhail Ghelashvili,7.8839341372050775,20180306
92,Rizwan Azam,7.881405258020575,20180306
284,Ali Ahmed El Khateeb,7.881405258020575,20180306
1001,Zhu Siyuan,7.881405258020575,20180306
313,Gu Junfeng,7.881405258020575,20180306
898,Mestapaha Kessari,7.881405258020575,20180306
73,Timothy Lam,7.8616942025419,20180306
610,Hai Long Nguyen,7.858573193731381,20180306
764,Keith Mark Edison,7.856660563983986,20180306
1027,Balraj Kajla,7.8101890341405,20180306
1393,Lee Yoon Kyu,7.758151639488645,20180306
209,Bruno Barrueto Deza,7.734582882558547,20180306
395,Edward Lau,7.729144188693677,20180306
51,Mateusz Danielak,7.721540464383832,20180306
519,Sarath Dunna,7.713697186751116,20180306
652,Lukas Osele,7.710061197270305,20180306
865,Chuang Jin Lei,7.701924424905371,20180306
9,Muhammad Lukman Hakim Mohd Ibrahim,7.691453032879654,20180306
1240,Aidil Sholeh Ali Sadikin,7.6784977803693355,20180306
940,Eduardo Vaz,7.6579401126589595,20180306
552,Jan Louda,7.63488116433782,20180306
962,Evert Sukamta,7.62537167676798,20180306
288,Yassine El Mernissi,7.623477734706311,20180306
1163,Alireza Kazemi,7.616953340112278,20180306
472,Sebastian Martinez Cardoso,7.59989807452898,20180306
816,Mike Vallenthini,7.5934432861139705,20180306
63,Ashish Sharma,7.573133458913848,20180306
1053,Shubham Prajapati,7.562143710171547,20180306
999,Siddharth Jakhar,7.544236046707034,20180306
629,Tri Haryanto,7.523597382074904,20180306
1091,Lazaro Yovani Madera Padrino,7.5075095650297925,20180306
11,Bilal Elharab,7.4999258148688845,20180306
54,Yu Jen Chi,7.452379591190207,20180306
1008,Tony Fang,7.435152180987455,20180306
191,Mateus Carrijo Cutti,7.429723163520386,20180306
401,Abdelrahman Kashkal,7.4124372351888645,20180306
37,Heng Lin Ngan,7.41205108675722,20180306
1274,Christian Kirchmayr,7.40225760749966,20180306
1168,Joel Findlay,7.399506239053093,20180306
250,Anant Shivam Jindal,7.397284851528699,20180306
114,Hwang Jong Soo,7.396434654081354,20180306
364,Fathurrahman Fauzi,7.38549465753686,20180306
156,Stephan Beeharry,7.37883328391991,20180306
1185,Erfan Taran,7.3651578993763565,20180306
480,Noval Ramadhan,7.359809096294317,20180306
922,Rano Boago,7.334909457760297,20180306
1365,Khabir Teeluck,7.308923700364669,20180306
1125,Ruan Snyman,7.308427668407063,20180306
104,Mujittapha Umar,7.308145982874041,20180306
402,Rodolfo Ramirez,7.2980480368213705,20180306
418,Dimitar Yanakiev,7.278528883775632,20180306
368,Enejoh Abah,7.259736830769063,20180306
1272,William Ponsonby,7.254420109836325,20180306
322,Awais Zahid,7.2472889395573254,20180306
1296,Lee Hyun Deok,7.207500901833782,20180306
1307,Yakob Surafel,7.198979808980713,20180306
88,Ricky Cheng,7.114376636837237,20180306
755,Nicolas Macias,7.112744274517558,20180306
554,Artyom Savatyugin,7.105092688504971,20180306
1116,Farbod Yasami,7.100259187424459,20180306
1375,Birger Abts,7.084392949944204,20180306
450,Abdul Kadir Zailani,7.073298674232962,20180306
680,Lu Chia Hung,7.061509141331047,20180306
728,Rowan Scheurkogel,7.0573897667350955,20180306
1299,Humblers Heymard,7.046066572543854,20180306
697,Guo Kai,7.01616388965946,20180306
548,Bedrich Valenta,7.000251515639704,20180306
101,Yannick Blondin,6.999474346776314,20180306
495,Wandy Luis Roman Gonzalez,6.999474346776314,20180306
392,Heo Kwang Hee,6.976424910684475,20180306
695,Kai Wun Tee,6.940757803432698,20180306
1351,Jesper Toft,6.925048967676201,20180306
791,Israel Wanagalya,6.899563369093936,20180306
205,Ko Gyung Bo,6.886213766059818,20180306
832,Irfan Ali Bhadusha Abdul Vahab,6.8804113344794935,20180306
189,Khuvituguldur Byambajav,6.8804113344794935,20180306
89,Pin Chun Chao,6.873976261502214,20180306
634,Enzo Sugiura,6.819035066763341,20180306
1135,Yim Seung Ki,6.806592864892512,20180306
854,Lucas Mitchell,6.80637775665452,20180306
679,Yulianto Ilham Sri,6.795541845586261,20180306
356,Mahmoud Montaser Mahmoud,6.753343357581684,20180306
1215,Pachaarapol Nipornram,6.751694234423658,20180306
222,Amantle Mosweu,6.745263603004638,20180306
806,Mohamad Charmali,6.703173675932131,20180306
685,Peeranat Boontun,6.683617304392957,20180306
464,Hardik Makkar,6.667475620509499,20180306
282,Dino Delmastro,6.661240274979303,20180306
656,Handoko Yusuf Wijayanto,6.659753044892863,20180306
361,Matheus Voigt,6.647747489200782,20180306
350,Yan Runze,6.605218759241033,20180306
1083,"Mitch, Aubrey Nai Chung Tong",6.5898487158938295,20180306
254,Trung Hieu,6.584098924188886,20180306
241,Joyireh Avi Manasye,6.575930345949271,20180306
467,Felipe Augusto Faria,6.542320004836039,20180306
1192,Mads Thøgersen,6.54208321290961,20180306
842,Gustavo Alfredo Salazar,6.539672968142803,20180306
802,Huang Yu Kai,6.481554871439396,20180306
443,Liang Hua Chun,6.471708030621954,20180306
839,Yodsakorn Nualnooplong,6.464212064331409,20180306
671,Haidar M. Besha,6.446203560405802,20180306
1175,Adam El Mernissi,6.403862005034831,20180306
296,Nikita Agalakov,6.384718885829908,20180306
1130,Nikita Lemeshko,6.347498931144397,20180306
1054,Carlos Daniel Albanes Cordon,6.2873892273407535,20180306
501,Yonatan Linarez,6.281063062350228,20180306
1317,Redy Perdana,6.266419491333288,20180306
905,Utkarsh Arora,6.266011392892665,20180306
546,Joshua Adeyemi Odelabi,6.259284245695696,20180306
1271,Muhammad Muqeet Tahir,6.250746638064818,20180306
737,Armin Zakizadeh,6.250746638064818,20180306
850,Craig Allison,6.250746638064818,20180306
515,Kemar Valentine,6.250746638064818,20180306
275,Dylan Darmohoetomo,6.237105429520852,20180306
623,Masoud Piroozi,6.21860125460589,20180306
312,Mohammadamin Aliakbarian,6.2079414498345145,20180306
1221,Ahmed Nibal,6.192764982648065,20180306
551,Amirhossein Noralyani,6.1832359749903425,20180306
178,Shaquille Palmer,6.159240004646037,20180306
1191,Setthanan Piyawatcharavijit,6.155253741873652,20180306
1132,Amrullo Bakhshullaev,6.150863881474379,20180306
1239,Rüdiger Gnedt,6.130014913272063,20180306
1007,Mohamad Pairavand,6.115923900476375,20180306
253,Mohamed Ajfan Rasheed,6.114296374274971,20180306
528,Frederik Æbleøe Christesen,6.107560514043627,20180306
716,Muhammad Rehan Diaz,6.0740793374350055,20180306
1073,Namboun Luangamath,6.061749964494904,20180306
659,Huang Da Wei,6.043097809954013,20180306
12,Danny Chen,6.042202732150177,20180306
258,Shady Mamdouh,5.99237881691278,20180306
271,Mitchel Wongsodikromo,5.969797250463483,20180306
1108,Liu Haichao,5.9690551773762515,20180306
1269,Nick Fransman,5.966821511107401,20180306
194,Chun Seang Tan,5.9489851524912645,20180306
912,Paulin Nguele Biya,5.930524840460997,20180306
218,Praranat Praputtham,5.918482071972647,20180306
701,Wilmer Daniel Brea Nuñez,5.9159548336577465,20180306
1086,Tejraj Pultoo,5.881148489231673,20180306
988,Hoang Nam Nguyen,5.879764132137684,20180306
214,Jorge Rodriguez,5.878801083825017,20180306
995,Kiran Kumar Mekala,5.873705305564734,20180306
665,Enamullah Faqiri,5.860073127047812,20180306
618,Christoph Offermann,5.848186465929167,20180306
677,Reimi Starling Cabrera Rosario,5.812057709889739,20180306
175,Iztok Utrosa,5.806872434846522,20180306
444,Parsa Shahbazi,5.798221011681818,20180306
255,Jean Bernard Bongout,5.787068942407728,20180306
1182,Skypet Saingthong,5.751521990175448,20180306
513,Juma Muwowo,5.742305227492423,20180306
272,Aman Kumar,5.736457734315534,20180306
1283,Topsy Phiri,5.705237923982255,20180306
488,Jacob Musisi,5.671891106339178,20180306
1098,Arad Bahri,5.6625402880063795,20180306
331,Supachai Chaisin,5.646181947526642,20180306
1023,En Chia Chang,5.645686447790361,20180306
1034,Mathias Pedersen,5.643738971961458,20180306
117,Joel König,5.615462315956158,20180306
80,Datu Mohd Shah Eizlan Sardik,5.599113653672793,20180306
1031,Krzysztof Jakowczuk,5.562972294494571,20180306
125,Vincent Medina,5.522490088507343,20180306
895,Jun Hong Lee,5.521798675919584,20180306
678,Niccolo Tagle,5.483824011437164,20180306
1212,Zewei Xie,5.450546281603941,20180306
3,Bongani Von Bodenstein,5.445243659462216,20180306
30,Kevin Yao Lin Zou,5.438134952103287,20180306
274,Oscar Bansal,5.43139918295735,20180306
592,Muzafar Lubega,5.43139918295735,20180306
415,Edwin Njeri,5.43139918295735,20180306
145,Sola Abiodun,5.43139918295735,20180306
637,Auditya Alpha Hidayat,5.424236655812582,20180306
693,Patrick Kinyua Mbogo,5.403638632523968,20180306
817,Chee Foong Lim,5.39181087412593,20180306
82,Vichayapong Kanjanakeereewong,5.36620806535781,20180306
1347,Fahmi Mubarok,5.34490108179007,20180306
491,Evan Lee,5.3184852268584315,20180306
1128,Mohamed Mahmoud Djitli,5.314276989924021,20180306
662,Ahmetcan Oruc,5.305897962682671,20180306
1179,Louis Beaubois,5.217835389336491,20180306
349,Peter Roenn Stensaeth,5.187544592340771,20180306
229,Bradley Graham,5.179536919457549,20180306
524,Arturo Hernandez,5.166427473410977,20180306
1327,Mayank Ahuja,5.165352007954446,20180306
1195,Carlos Luna,5.090803583134122,20180306
855,Thuto Segale,5.05661530609666,20180306
363,Maika Phillips,5.00791483058158,20180306
2,Michael Opoku Baah,4.964750787302256,20180306
926,Muhammad Syafiq A Sanusi,4.917540295881398,20180306
1063,Nicardo Reid,4.822923174564956,20180306
99,Rafael Faria,4.8223043802939145,20180306
31,Jasmanjot Virk,4.774511768399275,20180306
247,Sabuhi Huseynov,4.764375173377925,20180306
375,Mukhammad Rizqy Ramadhani,4.762803449830471,20180306
777,Riyanto Subagja,4.744229051695765,20180306
109,Yipeng Yang,4.723851572463776,20180306
85,Alonso Medel,4.709187789268803,20180306
654,Herbert Ebayo,4.696081557039612,20180306
1251,Samuel Ho,4.6758278004773715,20180306
1229,Rajat Rathore,4.670497803203716,20180306
1134,Christian Lind Thomsen,4.659716064415928,20180306
767,Lu Chen,4.638322083993074,20180306
827,Vilson Vattanirappel,4.636034026698727,20180306
1061,Hussein Zayan Shaheed,4.611587797677137,20180306
1311,Amir Saeed,4.566166489786873,20180306
1121,Mohsen Masoumitabarzanjani,4.531855040704766,20180306
1339,Robert Batty,4.52433684660685,20180306
486,Kevin Barkman,4.513491859140654,20180306
219,Davies Senono,4.495160971905577,20180306
1216,Ridzwan Rahmat,4.472381711141065,20180306
517,Salvador Sanchez,4.401674071378366,20180306
1030,Pawel Pradzinski,4.38028593667503,20180306
452,David Peng,4.378057954850146,20180306
373,Chayanin Mekmusik,4.315739217678679,20180306
407,Mathew Fogarty,4.243890506292146,20180306
593,Orkhan Galandarov,4.201930125347145,20180306
1357,Bagas Kristianto Nugroho,4.195736138404346,20180306
761,Saran Nopphakao,4.191914137585879,20180306
